id,creationdate,score,viewcount,title,answercount,tags,quest_name
48254575,1/14/2018 21:57,-1,56,Count @ in all sheets in an excel file,2,"python, excel, python-3.x, pandas",Rasmus Bidstrup
48446408,1/25/2018 15:27,1,34,how to convert a dictionary containing iterables as items to a dataframe,1,"python, pandas, dictionary, dataframe",00__00__00
48445748,1/25/2018 14:53,1,164,"group the same consecutive values in pandas and store: values, indices, and column slices",2,"python, pandas",00__00__00
48299874,1/17/2018 11:19,1,93,How to groupby column headers using a regex?,1,"python, regex, pandas, group-by",Cleb
48376278,1/22/2018 7:10,1,607,"Querying timedelta column in pandas, and filtering rows",1,"sql, pandas, filtering, flags, timedelta",user1541055
48428584,1/24/2018 17:39,0,244,How to use to_sql method to fill table with column with point datatype using postgresql and pandas?,1,"postgresql, pandas",gabomgp
48322421,1/18/2018 13:23,2,524,Pandas resample FutureWarning,1,"python, pandas, apply",Tanmay
48344806,1/19/2018 15:50,2,446,Making a custom window type for pandas rolling mean,1,"python, pandas, mean, moving-average",Tanmay
48403486,1/23/2018 13:57,-1,64,Categorical variables,1,"python, pandas, scikit-learn",jacob
48195562,1/10/2018 20:29,0,48,display the most frequent value for _several_ columns in a pivot like table?,0,"python, pandas, pivot",jacob
48238305,1/13/2018 8:47,6,4499,Bar plot with groupby,1,"pandas, matplotlib, seaborn",jacob
48355998,1/20/2018 12:13,1,182,Parse Nested JSON with Python and Pandas,1,pandas,user1610115
48204558,1/11/2018 10:15,1,41,Column order when pivoting dataframe,2,"python, pandas, dataframe, pivot",ThatQuantDude
48215759,1/11/2018 21:04,0,412,Some ETF Tickers Not Working in Yahoo Finance DataReader,1,"python, pandas, finance, yahoo-finance, pandas-datareader",rhaskett
48298076,1/17/2018 9:51,2,36,Merge columns and convert to utc timezone,1,"python, pandas",Arun Shankar
48349373,1/19/2018 20:52,0,37,read a string using panda dataframe,1,"python, pandas",Arun Shankar
48315955,1/18/2018 7:34,1,458,CET and CEST conversion to UTC,2,"python, pandas",Arun Shankar
48448472,1/25/2018 17:13,0,234,Try to download all the csv from the ipython console from datacamp,2,"pandas, csv, ipython",Victor Tong
48428531,1/24/2018 17:37,-2,106,Set_index() on a Pandas DataFrame giving unexpected results,1,"python, pandas",Bazman
48424103,1/24/2018 13:50,1,341,Unable to sort Pandas DataFrame,1,"python, pandas",Bazman
48252891,1/14/2018 18:39,1,648,Unable to import Pandas_Datareader,2,"python, python-3.x, pandas, pandas-datareader",Bazman
48342726,1/19/2018 13:57,0,25,Update the high of the day column based on time series data vector in python,1,"python, pandas, numpy",Giladbi
48379224,1/22/2018 10:18,0,58,Python re-sampling time series data which can not be indexed,1,"python, pandas, pandas-groupby",Giladbi
48194815,1/10/2018 19:34,0,185,How to add multiple rows on dataframe based on a column of distinct values? pandas/python,0,"python, pandas",user1775614
48193166,1/10/2018 17:40,3,970,How to select nested columns in a multi-indexed pandas dataframe,3,"python, pandas, dataframe, indexing, multi-index",tevang
48211424,1/11/2018 16:11,1,66,How to make a years on Y axis and months on X axis plot with pandas?,2,"python, pandas, matplotlib",Newskooler
48326186,1/18/2018 16:38,1,69,How to create a pandas pivot table,2,"python, pandas, pivot-table",Newskooler
48293874,1/17/2018 4:58,0,235,Pandas dataframe group by doesn't remove grouped key,2,"python, pandas, group-by, pandas-groupby",Rohit Pandey
48456348,1/26/2018 5:49,0,253,Python getting conditional probabilities of all feature combinations in pandas dataframe,1,"python, performance, pandas, numpy, statistics",Rohit Pandey
48434391,1/25/2018 1:45,1,539,Calculate t-test statistic for each group in pandas DataFrame,1,"python, pandas, scikit-learn, pandas-groupby",Max Ghenis
48284040,1/16/2018 14:55,1,365,Merge two rows in pandas if None or nan,2,"python, pandas, nan, pandas-groupby",Michael Dorner
48303526,1/17/2018 14:31,1,86,"Performing bitwise operations (|, &) on dataframe columns",1,"python, pandas, bit-manipulation",Michael Dorner
48345640,1/19/2018 16:36,2,249,How to coerce pandas dataframe column to be normal index,1,"python, pandas, dataframe",bli
48448091,1/25/2018 16:50,1,879,Resample pandas dataframe and apply mode,1,"python, pandas, dataframe, mode",olyashevska
48398837,1/23/2018 9:58,2,226,Pandas time series index based on datetime.time,1,"python, pandas",CodingButStillAlive
48401239,1/23/2018 12:01,0,18,Strange behavior of DataFrame.drop method,0,pandas,CodingButStillAlive
48300926,1/17/2018 12:14,1,67,How to read elapsed time spans into pandas time series,1,pandas,CodingButStillAlive
48391526,1/22/2018 22:50,1,52,Efficient data structure to keep dictionary-like observations keyed by time in Pandas?,1,"python, pandas, dictionary, data-structures, time-series",Alex Bausk
48344087,1/19/2018 15:09,1,32,Get the count for each subgroup in a multiple grouped pandas.DateFrame aggregated on one group,1,"python, pandas",jessepeng
48329053,1/18/2018 19:37,0,31,Link prediction with input data,1,"pandas, numpy, knn",spitzbuaamy
48196115,1/10/2018 21:09,0,41,Pandas mapping columns from multiple dataframes,1,"python, pandas",Jaswanth Kumar
48456483,1/26/2018 6:05,1,220,Keras modelling: Do I need one-hot encoding and if so how?,1,"python, pandas, keras",Skye
48449355,1/25/2018 18:11,5,49,Parse datetimes when loading a DataFrame with pd.read_clipboard,2,"python, pandas, date, datetime, dataframe",Alex
48254436,1/14/2018 21:39,1,64,Python Pandas Dataframe - compute difference between rows and take the minimum one,1,"python, pandas, dataframe",Ziva
48318813,1/18/2018 10:16,1,90,simplify python/pandas code,2,"python, pandas, series",Paavo Leinonen
48341233,1/19/2018 12:33,7,2221,"ts.plot() and dataFrame.plot() throwing error: "" NameError: name '_converter' is not defined""",3,"python, pandas, matplotlib, time-series",wilson_smyth
48445505,1/25/2018 14:42,1,60,drop nan in a subset of columns,1,"python, pandas, dataframe, nan",gabboshow
48449805,1/25/2018 18:42,3,167,large index values causing pandas KeyError,1,"python, pandas",Mike
48272540,1/16/2018 0:27,1,4763,"Pandas TypeError: Only valid with DatetimeIndex, TimedeltaIndex or PeriodIndex, but got an instance of 'Int64Index'",1,"python, pandas, validation",Chris
48236922,1/13/2018 4:29,0,37,Convert and Assign Pandas Series to a dataframe to create CSV,1,"python, pandas",Chris
48290318,1/16/2018 21:45,-1,88,How to create a copy of an existing DataFrame(panda)?,2,"python, pandas, machine-learning, clone",Manas Mukherjee
48350376,1/19/2018 22:21,0,596,Converting a Spark dataframe to Pandas dataframe converts timestamp to object,0,"python-2.7, pandas, apache-spark, spark-dataframe",Jane Wayne
48450244,1/25/2018 19:10,0,54,Pandas data frame with frequencies,2,"python, pandas",Coding hierarchy
48215909,1/11/2018 21:16,0,178,Time Series Analysis for Individual Customers,1,"python, pandas, time-series, forecasting, arima",niranjan272
48216930,1/11/2018 22:37,1,285,pandas set column value based on two conditions,2,"python, python-2.7, pandas",user2242044
48235577,1/12/2018 23:50,1,146,Multiplying a Pandas column by a multi-index value,3,"python, python-2.7, pandas",user2242044
48236364,1/13/2018 2:15,0,209,Using Pandas shift with multi-index,2,"python, python-2.7, pandas",user2242044
48429439,1/24/2018 18:36,1,437,Sorting month columns in pandas pivot_table,1,"python, python-2.7, pandas",user2242044
48369578,1/21/2018 17:21,2,299,Prevent Pandas to_json() from adding time component to date object,3,"python, python-2.7, pandas, date",user2242044
48205375,1/11/2018 10:54,0,32,Convert pandas dataframe to 2 deep dictionary,2,"python, pandas, dictionary",Sembei Norimaki
48208343,1/11/2018 13:34,1,536,Pandas Dataframe to dict grouping by column,2,"python, pandas, dictionary, dataframe",Sembei Norimaki
48267018,1/15/2018 16:28,3,284,Pandas dataframe to hierarchical dictionary,2,"python, pandas, dictionary, dataframe",Sembei Norimaki
48251562,1/14/2018 16:16,6,634,How can I get mode(s) of pandas dataframe object values?,4,"python, python-3.x, pandas, dataframe, counter",DonnRK
48302876,1/17/2018 13:57,0,27,dtype changes after set_value/at,1,"python, pandas",porthunt
48273907,1/16/2018 4:01,2,1379,Pandas- set values to an empty dataframe,4,"python, pandas",Clock Slave
48281449,1/16/2018 12:36,2,34,Merging DataFrames via Smoothing,1,"python-3.x, pandas, merge",Bruno
48328572,1/18/2018 19:02,1,42,How to update np.array conditionally?,3,"python, arrays, pandas, numpy, conditional",user2403607
48389030,1/22/2018 19:36,0,361,pd.read_csv fails after converting the timezone,2,"python, pandas, csv, matplotlib",Mona Jalal
48387878,1/22/2018 18:18,3,6293,AttributeError: 'DataFrame' object has no attribute 'to_datetime',1,"python, pandas, datetime",Mona Jalal
48388503,1/22/2018 18:57,1,129,timezone conversion by tz_convert doesn't get saved in pandas dataframe,2,"python, pandas, dataframe, timezone",Mona Jalal
48379879,1/22/2018 10:52,1,134,"How to efficiently and ""pythonically"" remove ""old"" rows from pandas DataFrame?",1,"python, pandas",ldavid
48327179,1/18/2018 17:33,0,43,Pandas: concise way to create/set subset or rows and columns (with MultiIndex),2,"python, pandas",Stas S
48344566,1/19/2018 15:37,1,163,How to format axis x date ('dd/mm/yyyy')?,1,"python, pandas, date, matplotlib, plot",RafaBitten
48428116,1/24/2018 17:12,0,368,Pandas - Reading CSV file with field contents grouped in different cells,1,"python, pandas, dataframe, jupyter-notebook",Irina
48201454,1/11/2018 7:03,0,317,Extract middle word of letter python,3,"python, string, pandas, split",al1991
48247029,1/14/2018 5:49,1,758,Is it possible to read HTML tables into pandas with style tag?,1,"python, html, pandas",germ
48197747,1/10/2018 23:30,1,25,How can I use pandas.apply with args on a sparse dataframe?,0,"python, pandas",spencerrecneps
48304947,1/17/2018 15:47,0,749,How to format all cells in one sheet based on corresponding cell values in another sheet using XlsxWriter?,1,"python, excel, pandas, dataframe, xlsxwriter",Krzysztof Słowiński
48230428,1/12/2018 16:37,0,726,Count the number of items in each bin,1,"python, pandas",Bahador Saket
48393336,1/23/2018 2:37,2,931,Pandas groupby sort within groups retaining multiple aggregates,2,"python, pandas, sorting, pandas-groupby",sfjac
48451716,1/25/2018 20:51,1,481,python pandas portfolio return,2,"python, pandas, finance",antonio_zeus
48330559,1/18/2018 21:25,0,94,codec can't decode byte (and the solutions I've seen to this error haven't helped),2,"python, python-2.7, pandas, numpy",mauve
48208180,1/11/2018 13:24,1,34,Pandas: Combine subsetting and filtering,2,"python, pandas",ATMA
48213594,1/11/2018 18:23,0,53,Finding the time difference in a pandas data frame,1,"python, pandas, datetime",ATMA
48378096,1/22/2018 9:16,0,36,add date(created_at) to pervious data on postgresql,1,"python, sql, postgresql, pandas, date",Mehdi
48317102,1/18/2018 8:47,0,57,Compare value in data frame to a value in different column in previous row,1,"python, pandas, dataframe",JojoBambam
48359091,1/20/2018 17:30,2,205,Fill Nulls with values in another dataframe in pandas,3,"python, pandas, dataframe",Jack Daniel
48425964,1/24/2018 15:23,0,143,How to convert a list of lists into a unique Pandas DataFrame column?,2,"python, pandas, dataframe, merge",Iury Sousa
48395721,1/23/2018 6:48,1,36,groupby and apply on two dataframes,1,"python, pandas, pandas-groupby",ironv
48356416,1/20/2018 12:57,2,755,Not able to display time on X-Axis using Matplotlib,1,"python, pandas, matplotlib",xpress_embedo
48373413,1/22/2018 1:02,0,64,Pandas datetime index not plotting properly,1,"python, pandas",Demetri Pananos
48348350,1/19/2018 19:37,1,1453,How can I one hot encode a subset of columns?,3,"python, pandas, scikit-learn, feature-extraction",Demetri Pananos
48309310,1/17/2018 20:17,0,351,How to format my pandas dataFrame output?,1,"python, pandas",MikiBelavista
48196956,1/10/2018 22:12,0,62,"Can't set column name from index to str(index) + string (Pandas, Python)",1,"python, pandas, rename",Korzak
48390048,1/22/2018 20:51,0,142,Return Pandas DataFrame from BeautifulSoup's JSON script output,2,"python, pandas, beautifulsoup",Bob Hopez
48344549,1/19/2018 15:36,1,29,How can I extract the indices from a pandas.DataFrame where values intersect another dataframe?,1,"python, pandas, dataframe, indexing",mightypile
48339641,1/19/2018 11:02,1,44,Summing and getting distinct count Python Pandas,2,"python, pandas",Adam
48212428,1/11/2018 17:07,1,71,Count the ocurrences of a value in a panda dataframe,5,"python, pandas, dataframe, cell, loc",JDev
48211095,1/11/2018 15:56,1,68,Iterating over groups in several DataFrames when groups may absent,2,"python, pandas, dataframe",Igor Bukanov
48219684,1/12/2018 4:43,1,58,Plotting discrete groups count in time axis,1,"python, pandas, seaborn",Nilo Araujo
48241885,1/13/2018 16:32,0,19,Get matrix from list of tuples,1,"python, pandas",Nilo Araujo
48256866,1/15/2018 4:16,2,630,iterating over index of pandas dataframe,1,"python, pandas",Igor Rivin
48318356,1/18/2018 9:54,2,1470,Pandas. Group by index and apply max for column,1,"python, pandas, pandas-groupby",oneor0
48283596,1/16/2018 14:32,1,640,Multi index series into pandas dataframe,1,"pandas, aggregation",Amir
48299254,1/17/2018 10:48,0,1450,Pandas pie plot actual values for multiple graphs,1,"python, pandas, matplotlib",yigitozmen
48404694,1/23/2018 14:59,0,24,Get distinct and unique user counts grouped by year and month with Pandas,1,"python, pandas",yigitozmen
48412754,1/23/2018 23:53,0,149,Create numpy array from multi index pandas series,1,"python, pandas, numpy",yigitozmen
48446977,1/25/2018 15:54,0,114,Creating days from date in pandas dataframe,3,"python, pandas",yigitozmen
48433292,1/24/2018 23:20,0,797,Seaborn color palette with Pandas groupby and .plot function,1,"python, pandas, matplotlib, plot, seaborn",b_kaufman
48345415,1/19/2018 16:23,0,697,how to group categorical values as a group in pandas,2,"python, pandas, group-by, categorical-data",user3104352
48452774,1/25/2018 22:15,2,39,Match dataframe observations based on range,1,"python, pandas, dataframe, append",svenkatesh
48225744,1/12/2018 11:50,3,284,matplotlib.pyplot: how to include custom legends when plotting dataframes?,1,"python, python-3.x, pandas",dabadaba
48331802,1/18/2018 23:10,1,91,Pandas: remove groups based on conditions,3,"python, pandas, pandas-groupby",E.K.
48283865,1/16/2018 14:46,0,46,Find dropout rate using pandas,0,"python, pandas",user3139545
48405976,1/23/2018 16:01,0,719,How to multiply rows of one column after groupby in pandas?,2,"python, pandas",Liron
48428100,1/24/2018 17:11,2,1031,Save pandas dataframe with numpy arrays column,1,"python, pandas, numpy",NunodeSousa
48447147,1/25/2018 16:02,0,431,Pandas cut with non-unique labels,2,"python, pandas",triphook
48263797,1/15/2018 13:18,4,342,Modify background color in Pandas plot?,1,"python-2.7, pandas",mflopezabu
48264692,1/15/2018 14:09,2,53,Adding Dictionaries with lists to a Pandas DataFrame (pd.DataFrame(dict) vs df.append(dict)),1,"python, pandas, dictionary",BillyJo_rambler
48356488,1/20/2018 13:04,1,142,Group by month and date - python,1,"python, pandas",rajeev
48313420,1/18/2018 3:34,0,64,How to retain blank index values in Multilevel index when reading from Excel with Python and pandas?,1,"python, excel, pandas, multi-level",dav3ypants
48252470,1/14/2018 17:55,0,284,pandas/flask: buttons to download dataframes,1,"python, pandas, dataframe, flask, python-routes",mattrweaver
48271238,1/15/2018 21:59,0,80,Can't seem to use use pandas to_csv and read_csv to properly read numpy array,1,"python-3.x, pandas, numpy",Kevin Vasko
48291170,1/16/2018 22:58,1,85,Why does pandas.DataFrame.mean() work but pandas.DataFrame.std() does not over same data,1,"python, pandas, numpy",Kevin Vasko
48293781,1/17/2018 4:49,0,69,How to use pandas.DataFrame.assign() to add new column based on a different dataframe,1,"python, pandas, numpy",Kevin Vasko
48312655,1/18/2018 1:51,1,1330,"Replace dataframe column negative values with nan, in method chain",2,"python, pandas",Hatshepsut
48258466,1/15/2018 7:19,10,1554,Pandas select columns with regex and divide by value,3,"python, regex, pandas",NumesSanguis
48381085,1/22/2018 11:57,1,384,Is it possible to read source code from the pandas library and use that in my own functions?,3,"python, pandas",vestland
48449264,1/25/2018 18:04,4,102,How to find the difference between hour of day of separate days in a pandas dataframe?,2,"python, pandas",vestland
48321437,1/18/2018 12:30,1,86,Get minimun value of a column by comparing previous n rows in Pandas,3,"python, pandas",Charlie Siu
48305527,1/17/2018 16:15,2,328,Error Using pandas with arima,0,"python, pandas, statsmodels, arima",user3476463
48249559,1/14/2018 12:25,1,145,Merge dataframe with aggregation,1,"python, pandas",Max Segal
48247716,1/14/2018 8:07,2,57,Compare 2 dataframes in pandas based on column value,2,"python, pandas, pandas-groupby",Omar Amr
48423348,1/24/2018 13:11,2,427,how to find the count the difference back to the previous zero in a list?,7,"python, algorithm, pandas, dataframe, recursive-datastructures",Bravo
48437954,1/25/2018 7:47,-1,108,Cannot slice a datetime index like a tutorial example does,2,"python, pandas",user3556757
48224655,1/12/2018 10:48,1,31,ffill() not working as expected on a multi-index,0,"python, pandas",user3556757
48220961,1/12/2018 6:47,1,279,"how to ""overwrite-merge"" a pandas dataframe",1,"python, pandas",user3556757
48281836,1/16/2018 12:57,0,283,Taming the x-axis labels of a multi-level pandas dataframe maptlotlib .plot() call,1,"python, pandas, matplotlib",user3556757
48328758,1/18/2018 19:15,2,72,Complex delimite columns in Pandas read_csv,1,"python, python-3.x, pandas",Bart
48357853,1/20/2018 15:30,3,1591,create Pandas Dataframe with unique index,2,"python, pandas",user3605780
48423159,1/24/2018 13:00,1,1148,Get single value from dataframe pandas,2,"python, pandas",user3605780
48226460,1/12/2018 12:37,1,382,Efficient solutions insert or update row pandas,2,"python, pandas",user3605780
48196273,1/10/2018 21:21,1,1341,Python3 How do I send Pandas Dataframe in an email,2,"pandas, dataframe",user3613102
48411751,1/23/2018 22:17,0,43,Making comparisons between Pandas columns,1,"python, pandas",The Nightman
48192903,1/10/2018 17:24,0,76,"Python: If column contains string, then extract another column's value",2,"python, pandas",Jespar
48218781,1/12/2018 2:37,0,163,Open csv file from website directly in pandas without downloading to folder,1,"python, pandas, csv, selenium",user3725021
48216358,1/11/2018 21:48,2,128,"Keras + DataFrameMapper + make_pipeline, input_dim dilemma",0,"python, pandas, scikit-learn, keras",emehex
48427385,1/24/2018 16:33,1,123,Speed up parameter testing using Dask,1,"python, pandas, dask",user3757265
48195007,1/10/2018 19:48,1,24,Get row prior to datetimeindex for conditional calculation,1,"python, pandas",user3757265
48249715,1/14/2018 12:45,0,30,"Printing numpy array and dataframe list, any dependencies?",1,"arrays, python-3.x, pandas, numpy",user3776800
48235227,1/12/2018 23:05,1,60,Pandas get unique monthly data based on date range,2,"python, pandas",AJG519
48307663,1/17/2018 18:24,1,785,Getting weighted average and standard deviation on several columns in Pandas,1,"python, pandas, grouping, aggregate, weighted-average",ahoosh
48295284,1/17/2018 6:58,1,452,Bokeh - Pandas not able to read bytesIO object of excel file from JS,2,"python, pandas, web-applications, bokeh",joel.wilson
48440882,1/25/2018 10:40,0,282,Python: Plotting time series data in Zeppelin causes ValueError alternate times,0,"python, pandas, matplotlib, plot, apache-zeppelin",Hrishikesh
48313109,1/18/2018 2:53,1,296,Getting headers of a remote excel file using requests and pandas,1,"python, pandas, python-requests",DaveKotschessa
48297940,1/17/2018 9:44,1,42,Map values of multiple dataframes and fill columns,4,"python, pandas, dataframe",el323
48261812,1/15/2018 11:11,1,472,pandas groupby dates and years and sum up amounts,2,"python, pandas, group-by, pandas-groupby",el323
48276837,1/16/2018 8:24,2,55,Fill missing dates,2,"python, pandas, date, datetime, dataframe",Nobel
48427921,1/24/2018 17:02,0,95,pandas GroupBy level is much slower than GroupBy on column,0,"python, pandas, pandas-groupby",JOHN
48371569,1/21/2018 20:47,2,249,merge pandas MultiIndex is very slow,1,"python, pandas, merge",JOHN
48389545,1/22/2018 20:14,-1,46,numpy multidimension array from pandas,1,"python, pandas, numpy, keras",solarenqu
48428173,1/24/2018 17:16,2,297,How to change consecutive repeating values in pandas dataframe series to nan or 0?,2,"python, pandas",getaglow
48406018,1/23/2018 16:04,1,195,Python: Get DISTINCT column values from inside CASE function in pandasql,1,"python, pandas, sqlite, pandasql",Mano Prathibhan C
48245809,1/14/2018 1:04,1,1909,How to build a content-based recommender system that uses multiple attributes?,3,"python, pandas, machine-learning, scikit-learn, recommender-systems",James Ko
48280456,1/16/2018 11:42,1,55,Pandas groupby: different indexes returned,2,"python, pandas, grouping",Alex Poca
48355809,1/20/2018 11:54,0,219,Pandas is not empty but gets max() arg is an empty sequence,1,"python, python-2.7, pandas, error-handling, max",Jan
48366076,1/21/2018 11:01,1,40,Combine lists in Pandas column where column name is in list,3,"python, python-2.7, list, pandas",Jan
48313714,1/18/2018 4:09,1,29,"Regex: pandas.str.contains('binary: [49] ') returns False but in fact, it is True",1,"python, regex, python-2.7, pandas",Jan
48322070,1/18/2018 13:03,0,167,Convert numerical string in lists where each list is in Pandas row to float,4,"python, python-2.7, list, pandas, type-conversion",Jan
48430972,1/24/2018 20:22,0,231,Apply based on dataframe datetime columns returning comparison error,1,"python, pandas, datetime, apply, series",CambrianCatalyst
48426505,1/24/2018 15:52,0,28,Can't work out how to apply multi-keyed dictionary vals back to dataframe column,1,"python, pandas, dictionary, dataframe, iteration",CambrianCatalyst
48342588,1/19/2018 13:49,0,80,Invert Pandas Multiindexed DataFrame,1,"python, pandas, multi-index, matrix-inverse",tdiddy
48217019,1/11/2018 22:45,2,58,Adding a column thats Max value of lookback x row in pandas,1,"python, pandas",tarot
48401844,1/23/2018 12:32,1,61,Fuzzy matching between columns of different dataframes (of different lengths),0,"python, pandas, fuzzy-search",famargar
48233746,1/12/2018 20:42,1,190,How can I make a dataframe with duplicate datetime index entries unique?,1,"python, pandas, datetime, dataframe",CT00
48428393,1/24/2018 17:29,1,110,How Does Pandas `.resample` work? DST weirdness,0,"python-3.x, pandas, pytz",jackalack
48400760,1/23/2018 11:34,1,35,output where pandas Series of booleans is True,1,"python, pandas, series",cardamom
48324436,1/18/2018 15:10,1,80,Check for differences between the columns of two pandas data frames side by side,1,"python, python-3.x, pandas",cardamom
48232121,1/12/2018 18:30,1,303,Subtract from each cell in pandas dataframe based on value,3,"python, pandas",Maria
48210762,1/11/2018 15:38,2,58,.ffill() overwriting existing values,2,pandas,kwentine
48198953,1/11/2018 2:25,2,376,"Checking if value exists in pandas row, and if so, in which columns",4,"python, pandas, dataframe",François M.
48368986,1/21/2018 16:25,0,36,Is it possible to utilize a list as a single column value in pandas?,2,"python, python-3.x, pandas",wasd
48351637,1/20/2018 1:09,1,55,Index pandas dataframe by time difference,1,"python, pandas, dataframe, indexing",Mustard Tiger
48283286,1/16/2018 14:15,1,39,What is the meaning of 'NK' in pandas int64?,0,"python-3.x, pandas, type-conversion",Saber Alex
48273315,1/16/2018 2:35,2,233,Pandas skip missing values in map function,1,"python, pandas, dataframe",Jazz
48440957,1/25/2018 10:44,0,42,Cloud SQL insert error when missing values/ big file,1,"python, mysql, pandas",Jazz
48209401,1/11/2018 14:29,1,441,Create a dataframe based on column values of another dataframe,1,"python, pandas, pandas-groupby",Techflu
48405028,1/23/2018 15:14,1,59,Create a python dataframe using a conditional groupby,4,"python, pandas, dataframe",Techflu
48298328,1/17/2018 10:03,-2,169,How to combine columns with same name?,2,"python, pandas",devang singhi
48293700,1/17/2018 4:39,1,87,Django ORM calculations between records,2,"django, pandas, django-models, django-queryset",ac2001
48388144,1/22/2018 18:35,0,32,Combine two DataFrames that duplicate data,0,"python, pandas",ac2001
48365315,1/21/2018 9:15,1,668,python .apply() throwing ValueError: cannot reindex from a duplicate axis,2,"python, pandas, dataframe",Jaskaran Singh Puri
48380586,1/22/2018 11:30,-1,581,.apply() throwing TypeError: object of type 'float' has no len(),2,"python, pandas",Jaskaran Singh Puri
48301809,1/17/2018 12:59,0,181,Variable inflation factor not working with dataframes python,1,"python, pandas, numpy, statistics, statsmodels",Jaskaran Singh Puri
48204501,1/11/2018 10:12,0,131,startswith returns <map object at 0x7fbfe6954470> in Jupyter,2,"python, pandas, jupyter-notebook",Peter
48196497,1/10/2018 21:38,1,60,Min/Max over numbers and strings in row,3,"python, pandas, dataframe",Peter
48357259,1/20/2018 14:25,2,177,Max of column and index as tuples,2,"python, pandas",Peter
48350850,1/19/2018 23:12,3,11176,Subtract two columns in dataframe,5,"python, pandas",Peter
48248450,1/14/2018 9:59,2,1222,"convert year, month columns to datetime in python, generate csv",3,"python, python-3.x, python-2.7, pandas, datetime",vinod bhandary
48273099,1/16/2018 2:02,0,271,Time series Python Plot (Axes mismatch),1,"python, pandas, matplotlib, plot, time-series",IronKirby
48361467,1/20/2018 21:50,3,229,xlwings fails to open workbook with ambiguous error,0,"python, pandas, xlwings",PhilectorIV
48391568,1/22/2018 22:53,3,1071,Matplotlib - Creating plot for black background presentation slides,1,"python, pandas, matplotlib, plot",stackoverflowuser2010
48312251,1/18/2018 0:49,1,600,Pandas: Merge (or inner join) two dataframes but keep columns from only one,1,"python, pandas",stackoverflowuser2010
48325935,1/18/2018 16:25,1,537,How to apply df.min() and df.max() distributively over many DataFrames,1,"python, pandas, dataframe, normalization",KOB
48366549,1/21/2018 12:02,-2,38,first element to become the key each row,2,"python, pandas, dictionary",Herc01
48445426,1/25/2018 14:38,3,393,Pandas :How to split the tuple data in column and create multiple columns,2,"python, pandas, geopy",punit kumar Sharma
48424622,1/24/2018 14:17,0,1223,Basemap: plot a world map with countries and bubbles with data,1,"python, pandas, matplotlib, matplotlib-basemap",punit kumar Sharma
48303799,1/17/2018 14:46,3,735,Pandas: Groupby two columns and count the occurence of all values for 2nd column,1,"python, pandas, pandas-groupby",punit kumar Sharma
48325859,1/18/2018 16:22,2,293,Subclass pandas DataFrame with required argument,1,"pandas, dataframe, subclass",hlu
48284800,1/16/2018 15:34,0,667,How to output box coordinates produced from Tensorflow Object Detection API,0,"xml, python-3.x, pandas, numpy, tensorflow",Ajinkya Bobade
48222566,1/12/2018 8:50,0,254,How can I impute the NA in a dataframe with values randomly selected from a specified normal distribution,1,"python, pandas, imputation",user4672728
48325294,1/18/2018 15:53,0,80,Python - Using default values for dataframe in method,2,"python, pandas",ekjcfn3902039
48283808,1/16/2018 14:43,0,29,Python column creation based on conditional,1,"python, pandas",ekjcfn3902039
48244097,1/13/2018 20:39,2,1342,Efficient way to find price momentum in python: averaging last n entries of a column,3,"python, pandas, numpy",GRS
48307008,1/17/2018 17:43,1,2016,Pandas to_sql doesn't insert any data in my table,4,"python, pandas, sqlalchemy",Nasia Ntalla
48226506,1/12/2018 12:40,3,786,How to get one hot encoding of specific words in a text in Pandas?,1,"python, pandas, scipy, one-hot-encoding",Dark
48223205,1/12/2018 9:31,0,873,How to subset based on multiple conditions in pandas dataframe,1,"python, pandas, subset",Shuvayan Das
48261657,1/15/2018 11:00,0,83,How to rearrange pandas groupby dataframe output,1,"pandas, pandas-groupby",nimals1986
48254454,1/14/2018 21:42,1,357,How to groupby a row/horizontally (Pandas),2,"python, pandas, pandas-groupby",Tai
48201521,1/11/2018 7:07,11,336,Will changes in DataFrame.values always modify the values in the data frame?,2,"python, pandas, numpy, dataframe",Tai
48344027,1/19/2018 15:07,0,42,Apply Prize Function To Large DataFrame Pandas,2,"python, pandas",R.J. Jackson
48252485,1/14/2018 17:56,0,151,Modifying an excel sheet in a excel book with pandas,0,"excel, pandas",ic_fl2
48248821,1/14/2018 10:51,2,57,How to efficiently dropna when the NaNs are contained in the index?,3,"python, performance, pandas, numpy",coldspeed
48222307,1/12/2018 8:32,1,886,Regular expression SpaCy,1,"regex, pandas, nltk, spacy",Programmer_nltk
48249291,1/14/2018 11:54,0,1665,Sentence tokenizer - spaCy to pandas,1,"python, pandas, spacy",Programmer_nltk
48391019,1/22/2018 22:07,0,211,Python pandas plotting multiple graphs on one plot,1,"python, pandas, matplotlib, plot",Ravonrip
48421056,1/24/2018 11:10,2,256,Fast method for forward filling with function nans in pandas dataframe,2,"python, performance, pandas, dataframe",Giovanni De Gaetano
48369984,1/21/2018 18:01,0,35,data-frame remove duplicate indexed rows,1,"python, pandas, dataframe",Stacey
48274259,1/16/2018 4:47,0,31,Is there a way to add a title to a dataframe spanning across multiple columns?,1,"python, pandas",pr338
48200837,1/11/2018 6:16,0,800,pandas rolling mean didn't work for my time data series,1,"python, pandas, moving-average",Harry
48193633,1/10/2018 18:08,0,583,pandas replace multiple values (that you do not know) on one column,2,"pandas, data-cleaning",Thabra
